seg_index,lat_center,lon_center,lat_inner,lon_inner,lat_outer,lon_outer
682,-8.895139553,116.3056706,-8.89507737,116.3056538,-8.895201736,116.3056874
683,-8.895156369,116.3056077,-8.895094086,116.3055912,-8.895218652,116.3056241
684,-8.895173034,116.3055446,-8.895110758,116.3055281,-8.89523531,116.305561
685,-8.895189537,116.3054818,-8.895127222,116.3054655,-8.895251853,116.3054981
686,-8.895205876,116.3054193,-8.895143556,116.3054031,-8.895268197,116.3054356
687,-8.895222029,116.305357,-8.895159644,116.305341,-8.895284414,116.3053731
688,-8.895237911,116.3052952,-8.89517552,116.3052792,-8.895300302,116.3053112
689,-8.895253673,116.3052338,-8.895191271,116.3052178,-8.895316074,116.3052497
690,-8.895269452,116.3051723,-8.895207071,116.3051562,-8.895331832,116.3051884
691,-8.895285164,116.3051108,-8.895222731,116.305095,-8.895347597,116.3051267
692,-8.89530098,116.3050492,-8.895238622,116.305033,-8.895363339,116.3050653
693,-8.895317127,116.3049868,-8.895254764,116.3049706,-8.89537949,116.3050029
694,-8.895333441,116.3049237,-8.895271086,116.3049076,-8.895395797,116.3049399
695,-8.89535008,116.3048601,-8.895287792,116.3048436,-8.895412368,116.3048765
696,-8.895367012,116.3047959,-8.895304739,116.3047795,-8.895429285,116.3048124
697,-8.895384424,116.3047307,-8.895322221,116.3047139,-8.895446627,116.3047474
698,-8.8954025,116.3046635,-8.895340299,116.3046467,-8.8954647,116.3046802
699,-8.895420697,116.3045959,-8.895358494,116.3045791,-8.8954829,116.3046126
700,-8.895438856,116.3045286,-8.895376678,116.3045117,-8.895501034,116.3045454
701,-8.895456881,116.3044614,-8.895394629,116.3044448,-8.895519132,116.3044779
702,-8.895475223,116.3043934,-8.895413095,116.3043764,-8.895537351,116.3044104
703,-8.895494068,116.3043246,-8.895431943,116.3043076,-8.895556192,116.3043416
704,-8.895512909,116.3042558,-8.895450784,116.3042388,-8.895575034,116.3042728
705,-8.895531696,116.3041872,-8.895469566,116.3041702,-8.895593826,116.3042042
706,-8.895550376,116.3041189,-8.895488237,116.3041019,-8.895612515,116.3041359
707,-8.895568898,116.304051,-8.895506746,116.304034,-8.89563105,116.3040679
708,-8.895587211,116.3039836,-8.895525041,116.3039667,-8.895649381,116.3040004
709,-8.895605262,116.3039168,-8.89554307,116.3039,-8.895667454,116.3039336
710,-8.895623,116.3038508,-8.895560781,116.3038341,-8.89568522,116.3038675
711,-8.895640374,116.3037857,-8.895578123,116.3037692,-8.895702626,116.3038023
712,-8.895657332,116.3037217,-8.895595043,116.3037052,-8.895719621,116.3037381
713,-8.895673822,116.3036587,-8.895611489,116.3036425,-8.895736155,116.303675
714,-8.895689793,116.3035971,-8.89562741,116.303581,-8.895752175,116.3036131
715,-8.895705192,116.3035368,-8.895642753,116.3035209,-8.895767631,116.3035526
716,-8.895747665,116.3033993,-8.895684762,116.3033854,-8.895810568,116.3034131
